timestamp	left_x	left_y	right_x	right_y	target_id	tar_x	tar_y
4058391.309	-494.5051575	-276.230896	-480.4275818	-257.5181885	-1	-1	-1
4058392.14	-495.1315918	-275.0698242	-478.0527344	-258.3529663	-1	-1	-1
4058392.975	-497.0269165	-273.1690064	-475.6769409	-244.5410156	-1	-1	-1
4058393.809	-493.4142456	-271.467041	-478.0025024	-258.9615479	-1	-1	-1
4058394.64	-495.2958984	-274.585083	-478.4340515	-258.3545532	-1	-1	-1
4058395.475	-496.3182983	-271.3725586	-478.5745239	-257.1020508	-1	-1	-1
4058396.309	-495.9845886	-272.5198364	-480.4232483	-256.5877686	-1	-1	-1
4058397.143	-495.7271729	-272.3468018	-477.9281006	-256.6455689	-1	-1	-1
4058397.975	-494.2903442	-273.9111939	-478.9043579	-257.991333	-1	-1	-1
4058398.809	-494.2666626	-275.3893433	-479.7832947	-257.0848999	-1	-1	-1
4058399.643	-495.2073059	-273.5220337	-479.7397461	-254.9389038	-1	-1	-1
4058400.474	-494.17099	-274.9812622	-476.7950134	-243.3099365	-1	-1	-1
4058401.309	-493.1185913	-274.7041626	-479.8469849	-256.3233643	-1	-1	-1
4058402.143	-496.1903687	-273.7877197	-478.5159302	-256.4572144	-1	-1	-1
4058402.974	-498.4886169	-270.7665405	-478.3739014	-256.1661377	-1	-1	-1
4058403.809	-495.1537476	-277.1508179	-477.1875	-241.4053955	-1	-1	-1
4058404.643	-495.1649475	-273.0745239	-479.0095215	-254.4104004	-1	-1	-1
4058405.474	-495.7927856	-276.3195801	-477.0606384	-256.0574341	-1	-1	-1
4058406.309	-493.6730957	-277.1498413	-474.0090637	-244.1346436	-1	-1	-1
4058407.143	-495.7401428	-274.0552368	-478.8479919	-255.7210693	-1	-1	-1
4058407.974	-495.4221802	-277.6459961	-478.4487	-255.3391724	-1	-1	-1
4058408.809	-494.0965881	-276.5527954	-477.9441834	-256.3137207	-1	-1	-1
4058409.643	-496.2469482	-274.4456787	-473.4371643	-245.8955689	-1	-1	-1
4058410.474	-492.8336182	-275.0911865	-478.4379883	-256.116272	-1	-1	-1
4058411.308	-490.7561646	-275.2403565	-476.4483948	-244.1920776	-1	-1	-1
4058412.143	-494.2972717	-275.8581543	-478.3606262	-256.5343018	-1	-1	-1
4058412.974	-491.7519531	-276.5552368	-477.9887695	-256.9589233	-1	-1	-1
4058413.808	-493.078125	-275.8258667	-477.7614746	-257.4250488	-1	-1	-1
4058414.643	-493.460083	-275.7180176	-476.4313355	-258.7466431	-1	-1	-1
4058415.474	-494.3672485	-276.5792847	-477.7777405	-257.7562866	-1	-1	-1
4058416.308	-496.1691895	-273.5759888	-478.1960754	-258.0595093	-1	-1	-1
4058417.143	-494.1239014	-276.600708	-479.0717773	-257.9591675	-1	-1	-1
4058417.974	-494.3465881	-275.8288574	-477.1741028	-257.9020386	-1	-1	-1
4058418.808	-496.3232422	-273.3085938	-478.0514221	-256.4853516	-1	-1	-1
4058419.642	-495.3395386	-274.1529541	-477.2799683	-257.6730957	-1	-1	-1
4058420.474	-493.8559876	-277.3219605	-478.0812988	-258.1491699	-1	-1	-1
4058421.308	-497.0303955	-273.8858643	-476.986084	-256.8441162	-1	-1	-1
4058422.142	-496.0181885	-276.0221558	-477.4199829	-257.7490234	-1	-1	-1
4058422.974	-488.8251038	-277.0603638	-478.5471802	-257.4185791	-1	-1	-1
4058423.808	-493.0466614	-277.7616577	-478.131073	-257.048645	-1	-1	-1
4058424.642	-496.7192993	-274.7896118	-478.3890076	-255.9102173	-1	-1	-1
4058425.477	-492.3410339	-276.8616333	-477.4042358	-254.6694336	-1	-1	-1
4058426.308	-495.0904541	-275.8240967	-477.125	-257.5690918	-1	-1	-1
4058427.142	-492.6643677	-275.9395752	-476.5986328	-257.4925537	-1	-1	-1
4058427.976	-492.8711548	-276.0634766	-476.5784302	-258.1931152	-1	-1	-1
4058428.808	-494.9491882	-277.6760864	-475.8886108	-257.1825562	-1	-1	-1
4058429.642	-493.4884338	-277.2645874	-477.552124	-255.9765015	-1	-1	-1
4058430.476	-491.8649902	-277.3483276	-472.1665649	-243.6142578	-1	-1	-1
4058431.308	-493.5542297	-274.7020264	-477.5177307	-257.3984375	-1	-1	-1
4058432.142	-492.8486328	-274.3764648	-476.3986511	-257.2155151	-1	-1	-1
4058432.976	-496.1842346	-274.4376831	-477.5240173	-256.4656982	-1	-1	-1
4058433.808	-493.059967	-276.8181152	-477.8738098	-254.9401856	-1	-1	-1
4058434.642	-496.1766052	-274.6278687	-476.8994446	-254.809082	-1	-1	-1
4058435.476	-492.3788452	-276.9658203	-475.9230347	-259.157898	-1	-1	-1
4058436.308	-492.0837708	-276.1276856	-476.597229	-257.2697144	-1	-1	-1
4058437.142	-494.4636841	-272.1338501	-479.6651611	-255.9689941	-1	-1	-1
4058437.976	-495.0254517	-272.3101196	-478.4299316	-254.8215942	-1	-1	-1
4058438.807	-492.4814758	-276.5048218	-476.5127564	-255.3851929	-1	-1	-1
4058439.642	-492.8535156	-276.2750855	-478.7583618	-256.6378784	-1	-1	-1
4058440.476	-495.3432312	-274.1712647	-477.212616	-256.0310669	-1	-1	-1
4058441.307	-495.2183533	-275.7556152	-478.2853394	-256.2149048	-1	-1	-1
4058442.142	-497.2721558	-275.2063599	-477.552002	-256.6813355	-1	-1	-1
4058442.976	-493.4772644	-277.3302002	-476.7843933	-256.5386963	-1	-1	-1
4058443.807	-494.7585449	-276.6425171	-477.1530457	-256.8659668	-1	-1	-1
4058444.642	-492.901886	-275.4395752	-476.7890625	-258.366272	-1	-1	-1
4058445.476	-491.1020508	-276.9393921	-477.0128784	-257.5193481	-1	-1	-1
4058446.307	-495.8336487	-272.3178711	-474.0023193	-257.4310303	-1	-1	-1
4058447.141	-496.3987427	-274.7647705	-475.5045166	-255.5702515	-1	-1	-1
4058447.976	-497.8306274	-274.7227783	-475.9766541	-255.8427124	-1	-1	-1
4058448.807	-491.7871704	-277.0083008	-477.650177	-254.7289429	-1	-1	-1
4058449.641	-495.3669434	-273.4734497	-474.4258118	-243.8529663	-1	-1	-1
4058450.476	-497.0444946	-276.0083618	-477.2105103	-256.2957764	-1	-1	-1
4058451.307	-495.8531799	-275.2113037	-473.6190186	-244.7507935	-1	-1	-1
4058452.141	-495.6853333	-274.3092651	-476.9743042	-254.4159546	-1	-1	-1
4058452.976	-496.0684815	-277.1356201	-476.7397461	-255.1697388	-1	-1	-1
4058453.81	-498.6858215	-272.3244629	-478.0432739	-254.9242554	-1	-1	-1
4058454.641	-494.614563	-274.9975586	-472.671936	-245.2716675	-1	-1	-1
4058455.476	-496.4164429	-273.5756836	-474.9531555	-257.383667	-1	-1	-1
4058456.31	-493.0639038	-275.5914307	-476.3621521	-256.3924561	-1	-1	-1
4058457.141	-495.9771118	-275.2041016	-477.0959473	-256.9469605	-1	-1	-1
4058457.975	-492.9934387	-274.9974365	-475.2374268	-255.975708	-1	-1	-1
4058458.81	-495.9802856	-273.5980835	-476.4297791	-257.6793823	-1	-1	-1
4058459.641	-494.0835571	-275.0613403	-476.6619263	-257.9321899	-1	-1	-1
4058460.475	-495.5939331	-274.2784424	-475.4311829	-256.7230835	-1	-1	-1
4058461.31	-495.3454895	-272.5	-477.3460693	-255.8027344	-1	-1	-1
4058462.141	-497.1573181	-272.7371216	-470.3328247	-245.6464233	-1	-1	-1
4058462.975	-496.0634766	-273.8188477	-477.7020264	-254.5060425	-1	-1	-1
4058463.81	-496.5295715	-273.7112427	-472.2850952	-242.180542	-1	-1	-1
4058464.641	-498.0035095	-271.397522	-475.6396179	-256.1278687	-1	-1	-1
4058465.475	-497.812561	-271.8556519	-474.5534058	-257.6282349	-1	-1	-1
4058466.309	-498.8656616	-272.8548584	-476.60672	-256.2789917	-1	-1	-1
4058467.141	-495.0888977	-272.6279907	-473.9078369	-256.9422607	-1	-1	-1
4058467.975	-499.1281128	-270.2423706	-474.0688782	-258.0656128	-1	-1	-1
4058468.809	-498.1937561	-271.434082	-473.5393677	-258.53479	-1	-1	-1
4058469.641	-499.7159424	-272.9485474	-472.1322022	-259.9213867	-1	-1	-1
4058470.475	-496.8137207	-273.0825806	-473.8615112	-259.5182495	-1	-1	-1
4058471.309	-496.561554	-271.9254761	-471.999939	-257.772644	-1	-1	-1
4058472.141	-495.1150818	-273.486084	-472.9110718	-260.1662598	-1	-1	-1
4058472.975	-496.9790649	-271.8794556	-474.0629883	-255.4744873	-1	-1	-1
4058473.809	-496.5390625	-273.1494141	-472.5	-259.317627	-1	-1	-1
4058474.641	-496.1873779	-273.4238892	-473.4804688	-257.1506348	-1	-1	-1
4058475.475	-498.6975708	-272.2601929	-473.5293884	-258.9894409	-1	-1	-1
4058476.309	-495.7397461	-272.9899902	-471.5801392	-258.4124756	-1	-1	-1
4058477.14	-494.0728455	-272.5036621	-470.9308472	-257.6178589	-1	-1	-1
4058477.975	-495.1195374	-273.4414673	-473.3617554	-256.1021118	-1	-1	-1
4058478.809	-499.2448425	-271.8289795	-475.1987305	-256.7769165	-1	-1	-1
4058479.64	-495.111084	-273.243103	-474.297821	-256.4293213	-1	-1	-1
4058480.475	-496.3120728	-273.3973389	-472.3978577	-255.3370361	-1	-1	-1
4058481.309	-497.3261108	-270.9509277	-476.259552	-254.843811	-1	-1	-1
4058482.143	-494.787262	-274.0296021	-473.1676025	-254.5783081	-1	-1	-1
4058482.975	-496.47229	-274.2126465	-476.2760925	-255.3310547	-1	-1	-1
4058483.809	-492.615448	-273.1603394	-473.7540283	-253.8480225	-1	-1	-1
4058484.643	-495.4217224	-273.3363037	-472.0122681	-255.0518189	-1	-1	-1
4058485.474	-494.4820862	-273.0723267	-472.2999573	-255.7999268	-1	-1	-1
4058486.309	-494.2394714	-274.2186279	-473.2944336	-254.5709839	-1	-1	-1
4058487.143	-495.1955261	-273.0591431	-472.8261108	-256.8725586	-1	-1	-1
4058487.974	-492.9880981	-272.1636963	-472.1322022	-255.1070557	-1	-1	-1
4058488.809	-497.771637	-273.2642212	-472.9356079	-255.8118286	-1	-1	-1
4058489.643	-494.5539551	-272.6672363	-470.942627	-255.2976685	-1	-1	-1
4058490.474	-494.3540955	-274.0926514	-472.4167481	-257.406189	-1	-1	-1
4058491.309	-494.788269	-274.1801148	-472.1166687	-255.532959	-1	-1	-1
4058492.143	-494.7494507	-274.8417358	-471.5571899	-255.6500244	-1	-1	-1
4058492.974	-495.1966858	-273.2925415	-470.5297852	-258.5036011	-1	-1	-1
4058493.809	-494.9801941	-273.6763306	-471.4139404	-259.0783081	-1	-1	-1
4058494.643	-494.9062805	-277.2981567	-471.300415	-259.6074219	-1	-1	-1
4058495.474	-494.2150879	-275.0522461	-472.6112366	-257.8884888	-1	-1	-1
4058496.308	-495.6118164	-274.730957	-470.0227051	-258.8418579	-1	-1	-1
4058497.143	-494.7369995	-274.4702148	-471.1917114	-258.5423584	-1	-1	-1
4058497.974	-496.4707642	-273.7832642	-471.3815002	-259.5158081	-1	-1	-1
4058498.808	-492.0675659	-276.6557007	-472.2455444	-258.65979	-1	-1	-1
4058499.643	-494.4116211	-273.4827881	-470.2447205	-257.5822144	-1	-1	-1
4058500.474	-493.5756836	-274.1865845	-472.8384094	-256.7235718	-1	-1	-1
4058501.308	-492.394928	-275.4770508	-472.4453125	-257.4195557	-1	-1	-1
4058502.143	-489.2964783	-275.5441895	-471.8205566	-258.0465698	-1	-1	-1
4058502.974	-493.9203491	-274.3328857	-473.1560974	-257.6576538	-1	-1	-1
4058503.808	-492.5726318	-273.5449829	-471.203949	-258.4386597	-1	-1	-1
4058504.642	-493.2018433	-272.2994385	-472.586731	-257.975708	-1	-1	-1
4058505.474	-490.7779846	-273.9788818	-473.0693359	-256.8162842	-1	-1	-1
4058506.308	-492.5252075	-275.1747437	-472.8406372	-255.9133911	-1	-1	-1
4058507.142	-490.7085266	-275.2850342	-473.3114929	-255.1981812	-1	-1	-1
4058507.974	-489.9492493	-273.7972412	-473.4514771	-254.8270874	-1	-1	-1
4058508.808	-489.7121887	-275.4552612	-473.8674622	-257.5113525	-1	-1	-1
4058509.642	-489.1460571	-276.5986328	-473.1949463	-256.4561157	-1	-1	-1
4058510.477	-490.2987976	-274.1983643	-472.4205322	-254.8042603	-1	-1	-1
4058511.308	-489.0917053	-276.137085	-473.7391663	-255.9176025	-1	-1	-1
4058512.142	-488.3330078	-275.1696777	-471.2882385	-254.9659424	-1	-1	-1
4058512.976	-488.2828369	-276.1914063	-471.8599243	-256.7628174	-1	-1	-1
4058513.809	-488.4523926	-277.6463623	-472.6691895	-255.0518189	-1	-1	-1
4058514.643	-488.9375	-275.9918213	-473.4309692	-253.1496582	-1	-1	-1
4058515.477	-486.2194214	-276.102356	-472.2471924	-255.8503418	-1	-1	-1
4058516.309	-487.0336914	-276.4662476	-471.5664063	-254.741333	-1	-1	-1
4058517.143	-487.1398315	-276.4610596	-472.2156067	-256.7732544	-1	-1	-1
4058517.977	-487.6313477	-275.3041382	-472.6704712	-252.9971314	-1	-1	-1
4058518.809	-488.5177002	-275.8421631	-471.3009033	-254.9906616	-1	-1	-1
4058519.643	-490.7372131	-274.5383911	-471.1991577	-254.3445435	-1	-1	-1
4058520.477	-490.5982056	-276.7589111	-472.4971314	-254.1105347	-1	-1	-1
4058521.309	-489.0503845	-272.6324463	-473.7396851	-252.7866821	-1	-1	-1
4058522.143	-489.4749756	-273.8510742	-472.5049744	-251.4498901	-1	-1	-1
4058522.977	-489.9866333	-272.9008789	-471.2924194	-254.2695313	-1	-1	-1
4058523.808	-488.2849731	-275.2014771	-471.5039673	-255.5299072	-1	-1	-1
4058524.643	-487.6723938	-273.3137817	-472.6832275	-255.3004761	-1	-1	-1
4058525.477	-491.4744873	-275.2738648	-469.1436768	-255.9420776	-1	-1	-1
4058526.308	-488.307312	-275.8187866	-470.7090454	-256.2960205	-1	-1	-1
4058527.143	-489.0449219	-276.2685547	-470.9961853	-254.8418579	-1	-1	-1
4058527.977	-492.6820374	-273.8658447	-470.9808655	-256.1291504	-1	-1	-1
4058528.808	-491.6332092	-273.7879639	-471.5172424	-255.3861694	-1	-1	-1
4058529.643	-489.2474365	-272.8722534	-467.1349487	-247.345459	-1	-1	-1
4058530.477	-491.7981567	-272.6604004	-469.8564758	-256.3030396	-1	-1	-1
4058531.308	-493.242981	-273.3626099	-471.5191345	-256.2302246	-1	-1	-1
4058532.143	-490.2056274	-274.8138428	-469.2384338	-252.7495728	-1	-1	-1
4058532.977	-491.4998169	-276.7283325	-470.3965759	-255.5370483	-1	-1	-1
4058533.808	-489.406189	-276.2045288	-470.8211975	-252.3579102	-1	-1	-1
4058534.642	-488.8625794	-271.9914551	-469.6074524	-255.9181519	-1	-1	-1
4058535.477	-490.7177429	-273.4570313	-468.2771301	-257.9076538	-1	-1	-1
4058536.308	-492.8604126	-271.9040527	-467.138855	-256.1901856	-1	-1	-1
4058537.142	-493.0678406	-273.0042114	-470.9101868	-253.3796997	-1	-1	-1
4058537.977	-489.8911743	-273.7474365	-470.1974487	-255.2680054	-1	-1	-1
4058538.811	-494.3363037	-270.7368774	-470.5422669	-252.8104858	-1	-1	-1
4058539.642	-489.4951782	-272.3456421	-470.0114136	-254.1764526	-1	-1	-1
4058540.477	-492.8060303	-272.5859985	-470.4435425	-254.2197876	-1	-1	-1
4058541.311	-492.3305664	-273.053772	-469.9302368	-253.9922485	-1	-1	-1
4058542.142	-490.9301758	-272.8682251	-471.2134399	-255.6771851	-1	-1	-1
4058542.976	-491.1765442	-274.1047974	-469.9880371	-252.8325195	-1	-1	-1
4058543.811	-490.6911926	-273.581604	-469.2157593	-252.8571777	-1	-1	-1
4058544.642	-492.5290527	-273.2883911	-469.8723145	-254.5617676	-1	-1	-1
4058545.476	-490.5425415	-273.3249512	-470.4109497	-255.3366089	-1	-1	-1
4058546.311	-489.5639343	-273.8418579	-471.2959595	-253.3292847	-1	-1	-1
4058547.142	-490.2984619	-271.4476929	-470.4788513	-253.4862671	-1	-1	-1
4058547.976	-489.632019	-272.4251709	-470.1118469	-253.8596191	-1	-1	-1
4058548.811	-492.3171082	-273.9567261	-468.6286926	-253.8560181	-1	-1	-1
4058549.642	-490.1725769	-274.6992188	-469.800354	-253.9650879	-1	-1	-1
4058550.476	-487.0957642	-274.2765503	-469.572937	-255.6137085	-1	-1	-1
4058551.31	-491.4164124	-275.0018921	-470.1921997	-254.2403565	-1	-1	-1
4058552.142	-491.7352295	-273.2265625	-470.1470337	-253.4453125	-1	-1	-1
4058552.976	-491.2485657	-275.303894	-471.3884277	-253.2634277	-1	-1	-1
4058553.81	-488.7526856	-274.5526123	-470.5815125	-252.8280029	-1	-1	-1
4058554.642	-490.1541748	-274.9387207	-470.1936035	-253.2884522	-1	-1	-1
4058555.476	-488.4112244	-277.7362061	-468.1881409	-254.8117676	-1	-1	-1
4058556.31	-490.2807617	-274.6342773	-471.1112061	-253.187439	-1	-1	-1
4058557.142	-488.9413757	-275.09375	-464.1547241	-242.230896	-1	-1	-1
4058557.976	-487.6115418	-275.2396851	-471.173584	-254.1032105	-1	-1	-1
4058558.81	-489.0734253	-275.4805908	-471.3312683	-256.3347778	-1	-1	-1
4058559.642	-489.2056274	-275.1085815	-464.3282776	-240.6210327	-1	-1	-1
4058560.476	-487.6469727	-278.2564087	-464.523468	-240.034668	-1	-1	-1
4058561.31	-488.9490967	-274.3137817	-468.434021	-255.3224487	-1	-1	-1
4058562.141	-487.774353	-276.3627319	-470.6643677	-253.3644409	-1	-1	-1
4058562.976	-489.4152832	-276.8567505	-469.6016235	-251.3670654	-1	-1	-1
4058563.81	-487.4782105	-275.4536743	-470.5163879	-253.7286987	-1	-1	-1
4058564.641	-487.6973572	-275.6781006	-469.8536072	-253.0744019	-1	-1	-1
4058565.476	-487.7749939	-275.1359253	-469.9522095	-254.1981201	-1	-1	-1
4058566.31	-486.2552795	-278.2700195	-469.4786987	-254.4142456	-1	-1	-1
4058567.144	-485.6567688	-277.3120117	-470.4262695	-252.5774536	-1	-1	-1
4058567.976	-486.5462647	-276.4011841	-470.0379028	-251.5144043	-1	-1	-1
4058568.81	-489.4951172	-277.6763306	-470.8974304	-251.6860352	-1	-1	-1
4058569.644	-486.9500732	-278.0596924	-470.7208557	-252.4584961	-1	-1	-1
4058570.475	-484.7951965	-279.0701294	-470.4928894	-250.324646	-1	-1	-1
4058571.31	-487.3569031	-276.420044	-471.3275452	-251.3959351	-1	-1	-1
4058572.144	-485.7392883	-275.852356	-470.2567749	-252.8816528	-1	-1	-1
4058572.975	-488.8168945	-274.6499023	-470.0329895	-251.411499	-1	-1	-1
4058573.81	-485.5989685	-276.2471314	-470.4047546	-250.4100342	-1	-1	-1
4058574.644	-487.0059509	-275.3661499	-469.6069336	-250.6331177	-1	-1	-1
4058575.475	-486.2912598	-277.27771	-469.7747498	-252.6602783	-1	-1	-1
4058576.31	-486.9415283	-275.8093872	-469.9493408	-251.6885986	-1	-1	-1
4058577.144	-484.9989624	-274.5313721	-469.8913879	-252.0653076	-1	-1	-1
4058577.975	-486.4249268	-275.9154663	-469.4266357	-251.6646729	-1	-1	-1
4058578.81	-487.187561	-277.0834961	-470.0912476	-250.409729	-1	-1	-1
4058579.644	-488.2734375	-273.5298462	-464.5155029	-239.1611939	-1	-1	-1
4058580.475	-488.0855408	-276.5058594	-470.5851746	-251.0355835	-1	-1	-1
4058581.309	-490.4276733	-273.7415161	-469.6956177	-251.8327637	-1	-1	-1
4058582.144	-487.2120056	-278.9934692	-471.3362427	-250.8081055	-1	-1	-1
4058582.975	-486.3771973	-276.2452393	-470.0864868	-252.6419678	-1	-1	-1
4058583.809	-488.007843	-276.8822632	-469.9541016	-251.5048828	-1	-1	-1
4058584.644	-487.1113586	-276.05896	-468.4215088	-250.2353516	-1	-1	-1
4058585.475	-486.4073486	-274.7294922	-468.3000794	-252.0648193	-1	-1	-1
4058586.309	-487.1103516	-275.4067383	-469.2797546	-251.9663086	-1	-1	-1
4058587.144	-488.987854	-273.5111084	-471.3680725	-252.8483276	-1	-1	-1
4058587.975	-487.7053223	-276.5018921	-469.8629456	-252.1659546	-1	-1	-1
4058588.809	-490.4133606	-274.916687	-464.89151	-241.3106079	-1	-1	-1
4058589.643	-486.6976013	-273.8646851	-470.0755005	-251.3968506	-1	-1	-1
4058590.475	-489.7836304	-273.9130249	-466.3648071	-254.3301392	-1	-1	-1
4058591.309	-488.6921692	-274.383667	-461.8058472	-251.3685303	-1	-1	-1
4058592.143	-483.3246765	-272.4000244	-459.8059387	-255.6721191	-1	-1	-1
4058592.975	-482.3410645	-269.6338501	-455.4589539	-256.0575562	-1	-1	-1
4058593.809	-480.1312561	-270.9644775	-448.5789795	-256.5656128	-1	-1	-1
4058594.643	-475.6749268	-272.6439209	-442.5142822	-255.850647	-1	-1	-1
4058595.478	-470.8051758	-268.9992065	-433.5103149	-254.6189575	-1	-1	-1
4058596.309	-460.5298767	-266.371521	-420.9622192	-259.1528931	-1	-1	-1
4058597.143	-447.1764526	-265.6422119	-409.0497437	-255.4988403	-1	-1	-1
4058597.978	-439.7762451	-264.8312378	-394.4696045	-252.6766968	-1	-1	-1
4058598.809	-435.7137451	-257.8910523	-381.0789795	-252.0705566	-1	-1	-1
4058599.643	-423.0335083	-252.1644287	-365.954773	-249.6204224	-1	-1	-1
4058600.477	-404.3522949	-250.1390991	-348.9633179	-247.0296631	-1	-1	-1
4058601.309	-392.8447876	-243.9561157	-330.9871826	-239.3928223	-1	-1	-1
4058602.143	-374.6933594	-239.8328857	-315.8639526	-234.8120117	-1	-1	-1
4058602.977	-360.0774536	-234.7977905	-296.4019165	-231.5296631	-1	-1	-1
4058603.809	-344.3029785	-228.1916504	-281.1957398	-224.2698975	-1	-1	-1
4058604.643	-328.0172119	-225.9555664	-261.3545532	-224.6914673	-1	-1	-1
4058605.477	-309.6970215	-218.8464966	-242.1242676	-213.0308228	-1	-1	-1
4058606.309	-293.6211548	-213.0077515	-222.3468018	-210.0899048	-1	-1	-1
4058607.143	-277.6763306	-209.0363159	-207.4510498	-200.9477539	-1	-1	-1
4058607.977	-259.3428345	-205.2462769	-189.5578613	-197.4855957	-1	-1	-1
4058608.808	-246.4594727	-201.0665283	-169.2302856	-189.7388306	-1	-1	-1
4058609.643	-231.215271	-198.7532349	-156.4223023	-185.491333	-1	-1	-1
4058610.477	-214.2671509	-196.866333	-139.4905396	-182.6280518	-1	-1	-1
4058611.308	-200.9655151	-193.0761108	-126.8829956	-179.789856	-1	-1	-1
4058612.143	-188.6144409	-187.3596191	-114.0427246	-178.8699341	-1	-1	-1
4058612.977	-173.1211548	-180.0393066	-94.8706665	-169.8288574	-1	-1	-1
4058613.808	-158.2156982	-179.5072022	-83.00994873	-162.2384033	-1	-1	-1
4058614.643	-144.8574829	-175.3128052	-71.52056885	-163.7608643	-1	-1	-1
4058615.477	-130.616272	-170.4050293	-52.50097656	-157.0846558	-1	-1	-1
4058616.308	-117.7319336	-169.4282227	-42.08209229	-151.8946533	-1	-1	-1
4058617.143	-102.7042236	-165.9161987	-32.33221436	-150.1248169	-1	-1	-1
4058617.977	-83.73742676	-163.3493042	-21.56945801	-151.7173462	-1	-1	-1
4058618.808	-76.64575195	-155.3301392	-11.14996338	-152.3078003	-1	-1	-1
4058619.642	-64.54968262	-151.2147217	3.00531006	-147.428772	-1	-1	-1
4058620.477	-49.33831787	-145.1777344	15.53491211	-146.7044067	-1	-1	-1
4058621.308	-36.45526123	-141.3601074	27.27288818	-142.6026611	-1	-1	-1
4058622.142	-25.64984131	-134.4915772	31.79943848	-136.1502686	-1	-1	-1
4058622.977	-9.77587891	-130.723999	37.40612793	-133.4041748	-1	-1	-1
4058623.811	2.34558105	-126.6471558	49.09423828	-129.3676758	-1	-1	-1
4058624.642	13.34051514	-125.2532959	59.56341553	-124.0663452	-1	-1	-1
4058625.477	21.49108887	-121.5650024	70.5748291	-122.8981323	-1	-1	-1
4058626.311	32.75115967	-112.8145752	75.13110352	-119.3016357	-1	-1	-1
4058627.142	39.89971924	-111.5057373	83.11523438	-116.8883057	-1	-1	-1
4058627.976	52.42803955	-103.2832642	96.63000488	-112.9749756	-1	-1	-1
4058628.811	59.58917236	-102.2025757	104.848999	-108.4338989	-1	-1	-1
4058629.642	66.62060547	-99.44854736	113.097168	-106.1502075	-1	-1	-1
4058630.476	77.69140625	-95.11846924	114.869751	-105.7453003	-1	-1	-1
4058631.311	87.5736084	-89.5557251	115.3073731	-101.4160767	-1	-1	-1
4058632.142	91.68884277	-85.98815918	122.2893066	-98.99951172	-1	-1	-1
4058632.976	100.654419	-81.20361328	130.4595947	-98.04241943	-1	-1	-1
4058633.811	104.9815674	-82.13146973	136.0151367	-97.89031982	-1	-1	-1
4058634.642	111.888794	-81.17254639	142.0532227	-98.99060059	-1	-1	-1
4058635.476	117.7930908	-78.11767578	148.0490723	-91.70373535	-1	-1	-1
4058636.31	120.019165	-78.92919922	149.4914551	-91.61260986	-1	-1	-1
4058637.142	126.1020508	-80.2598877	153.8693848	-86.96356201	-1	-1	-1
4058637.976	132.4493408	-79.16931152	155.0228272	-91.49377441	-1	-1	-1
4058638.81	136.7332764	-71.14782715	159.7869873	-84.18212891	-1	-1	-1
4058639.642	142.0666504	-68.47705078	168.3979492	-85.06530762	-1	-1	-1
4058640.476	148.9123535	-64.93023682	173.2683106	-82.41357422	-1	-1	-1
4058641.31	154.019165	-67.63208008	178.0334473	-80.67248535	-1	-1	-1
4058642.142	163.1956787	-64.83044434	182.15625	-84.28051758	-1	-1	-1
4058642.976	166.8746338	-63.73895264	189.503418	-78.30889893	-1	-1	-1
4058643.81	173.2525635	-61.36547852	188.8594971	-82.22839355	-1	-1	-1
4058644.642	178.4284668	-61.04644775	194.7333984	-78.48669434	-1	-1	-1
4058645.476	181.7845459	-59.09350586	195.760376	-81.05651855	-1	-1	-1
4058646.31	183.6203613	-53.46917725	197.2203369	-75.83050537	-1	-1	-1
4058647.141	177.7734375	-48.39227295	208.9587402	-62.35400391	-1	-1	-1
4058647.976	184.2747803	-44.55310059	210.1679688	-59.65625	-1	-1	-1
4058648.81	183.024292	-44.27301025	215.4133301	-57.55310059	-1	-1	-1
4058649.641	185.8630371	-42.56530762	215.8592529	-54.18334961	-1	-1	-1
4058650.477	188.8120117	-38.70159912	217.2556152	-52.06762695	-1	-1	-1
4058651.311	190.4593506	-40.12719727	218.173584	-52.62097168	-1	-1	-1
4058652.145	190.8399658	-38.60223389	217.9677734	-52.53149414	-1	-1	-1
4058652.977	191.0556641	-38.58581543	219.6480713	-49.60742188	-1	-1	-1
4058653.811	189.4974365	-38.11376953	218.3397217	-51.10394287	-1	-1	-1
4058654.645	190.9641113	-36.10986328	218.5473633	-46.5189209	-1	-1	-1
4058655.477	186.1052246	-35.39648438	215.4759522	-49.63824463	-1	-1	-1
4058656.311	185.9389648	-38.70275879	214.6121826	-48.39764404	-1	-1	-1
4058657.145	182.9082031	-37.64880371	213.4560547	-50.20465088	-1	-1	-1
4058657.976	184.6243897	-40.67999268	212.3325195	-49.47296143	-1	-1	-1
4058658.811	179.8713379	-41.3036499	209.0784912	-50.48529053	-1	-1	-1
4058659.645	179.815918	-41.70690918	208.9576416	-50.86889648	-1	-1	-1
4058660.476	176.7250977	-42.57928467	209.0335693	-48.51367188	-1	-1	-1
4058661.311	176.4123535	-43.99597168	206.8616943	-51.78424072	-1	-1	-1
4058662.145	177.0831299	-45.05877686	205.0096436	-52.54486084	-1	-1	-1
4058662.976	177.0428467	-44.83587646	203.4095459	-54.20928955	-1	-1	-1
4058663.811	175.527832	-46.70623779	205.9039307	-53.41687012	-1	-1	-1
4058664.645	175.5479736	-48.02142334	207.6022949	-54.19042969	-1	-1	-1
4058665.476	174.5633545	-47.1071167	206.4082031	-54.86846924	-1	-1	-1
